0,0.1151
0.5,0.104245
1,0.0938762
1.5,0.0840489
2,0.0748082
2.5,0.0661891
3,0.0582156
3.5,0.0509
4,0.0442433
4.5,0.0382357
5,0.0328577
5.5,0.0280813
6,0.0238721
6.5,0.0201905
7,0.0169934
7.5,0.0142364
8,0.0118743
8.5,0.00986321
9,0.00816101
9.5,0.00672817
10,0.00552825
10.5,0.00452818
11,0.00369836
11.5,0.00301263
12,0.00244809
12.5,0.00198492
13,0.00160612
13.5,0.00129722
14,0.00104597
14.5,0.000842105
15,0.000677041
15.5,0.000543656
16,0.000436059
16.5,0.000349404
17,0.000279715
17.5,0.000223742
18,0.000178838
18.5,0.000142851
19,0.000114039
19.5,9.09893e-005
20,7.25641e-005
20.5,5.78453e-005
21,4.60945e-005
21.5,3.67182e-005
22,2.92403e-005
22.5,2.3279e-005
23,1.85285e-005
23.5,1.47442e-005
24,1.17306e-005
24.5,9.3313e-006
25,7.42159e-006
25.5,5.90191e-006
26,4.69282e-006
26.5,3.73102e-006
27,2.96605e-006
27.5,2.35772e-006
28,1.874e-006
28.5,1.48943e-006
29,1.1837e-006
29.5,9.40673e-007
30,7.47507e-007
30.5,5.9398e-007
31,4.71968e-007
31.5,3.75005e-007
32,2.97953e-007
32.5,2.36727e-007
33,1.88077e-007
33.5,1.49422e-007
34,1.18709e-007
34.5,9.43078e-008
35,7.4921e-008
35.5,5.95187e-008
36,4.72822e-008
36.5,3.7561e-008
37,2.98382e-008
37.5,2.3703e-008
38,1.88292e-008
38.5,1.49574e-008
39,1.18817e-008
39.5,9.43841e-009
40,7.4975e-009
